borrower,business_type,carbon_price,price_impact,volume_impact,revenue,ebitda,ebitda_change,carbon_cost,transition_capex,cfads,dscr,interest_coverage,net_leverage,pd_multiplier,stressed_pd,stressed_lgd,ead,expected_credit_loss,ecl_rate,baseline_pd,baseline_lgd,refined_pd_multiplier,refined_stressed_pd,refined_stressed_lgd,refined_expected_credit_loss,refined_ecl_rate,ecl_change,ecl_change_pct
ServicesCo,Oilfield Services,75,-0.2,0.0,2800.0,524.65,-0.2505,7.35,140.0,85.95249999999999,0.2686015624999999,3.7475,2.954350519393882,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,75,-0.2,-0.05,2660.0,498.4175,-0.2879750000000001,6.9825,133.0,70.65487499999995,0.2207964843749998,3.560125,3.10984265199356,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,75,-0.2,-0.1,2520.0,472.185,-0.32545,6.615,126.0,55.35725000000002,0.17299140625,3.37275,3.282611688215424,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,75,-0.2,-0.15,2380.0,445.9525,-0.362925,6.2475,119.0,40.05962499999998,0.1251863281249999,3.185375,3.4757064934045667,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,75,-0.25,0.0,2625.0,491.859375,-0.29734375,6.890625,131.25,66.83046875000002,0.20884521484375,3.51328125,3.151307220686807,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,75,-0.25,-0.05,2493.75,467.26640625,-0.3324765625,6.54609375,124.6875,52.48894531249999,0.1640279541015624,3.3376171875,3.317165495459797,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,75,-0.25,-0.1,2362.5,442.6734375,-0.367609375,6.2015625,118.125,38.14742187499997,0.1192106933593748,3.161953125,3.501452467429786,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,75,-0.25,-0.15,2231.25,418.08046875,-0.4027421875,5.85703125,111.5625,23.80589843749999,0.0743934326171874,2.9862890625,3.7074202596315375,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,100,0.0,0.0,3500.0,652.75,-0.0675,12.25,175.0,159.83749999999998,0.4994921874999999,4.6625,2.3745691306013024,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,100,0.0,-0.05,3325.0,620.1125,-0.114125,11.6375,166.25,140.84562499999993,0.4401425781249998,4.429374999999999,2.4995464532645286,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,100,0.0,-0.1,3150.0,587.475,-0.1607499999999999,11.025,157.5,121.85375,0.3807929687499999,4.19625,2.638410145112558,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,100,0.0,-0.15,2975.0,554.8375,-0.2073750000000001,10.4125,148.75,102.861875,0.321443359375,3.963125,2.793610741883885,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.05,0.0,3325.0,620.1125,-0.114125,11.6375,166.25,140.84562499999993,0.4401425781249998,4.429374999999999,2.4995464532645286,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,100,-0.05,-0.05,3158.75,589.1068750000001,-0.1584187499999999,11.055625,157.9375,122.80334375000008,0.3837604492187502,4.207906250000001,2.631101529752135,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,100,-0.05,-0.1,2992.5,558.10125,-0.2027124999999999,10.47375,149.625,104.76106250000004,0.3273783203125001,3.986437500000001,2.777273836960587,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.05,-0.15,2826.25,527.0956249999999,-0.2470062500000001,9.891875,141.3125,86.71878124999995,0.2709961914062498,3.76496875,2.9406428861935634,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.1,0.0,3150.0,587.475,-0.1607499999999999,11.025,157.5,121.85375,0.3807929687499999,4.19625,2.638410145112558,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,100,-0.1,-0.05,2992.5,558.10125,-0.2027124999999999,10.47375,149.625,104.76106250000004,0.3273783203125001,3.986437500000001,2.777273836960587,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.1,-0.1,2835.0,528.7275,-0.2446750000000001,9.9225,141.75,87.66837499999997,0.2739636718749999,3.776625,2.9315668279028424,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.1,-0.15,2677.5,499.3537500000001,-0.2866374999999999,9.37125,133.875,70.57568750000007,0.2205490234375002,3.5668125,3.1040119354265383,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,100,-0.15,0.0,2975.0,554.8375,-0.2073750000000001,10.4125,148.75,102.861875,0.321443359375,3.963125,2.793610741883885,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.15,-0.05,2826.25,527.0956249999999,-0.2470062500000001,9.891875,141.3125,86.71878124999995,0.2709961914062498,3.76496875,2.9406428861935634,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.15,-0.1,2677.5,499.3537500000001,-0.2866374999999999,9.37125,133.875,70.57568750000007,0.2205490234375002,3.5668125,3.1040119354265383,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,100,-0.15,-0.15,2528.75,471.611875,-0.32626875,8.850625,126.4375,54.43259375000002,0.17010185546875,3.36865625,3.2866008728045704,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,100,-0.2,0.0,2800.0,522.2,-0.2539999999999999,9.8,140.0,83.87000000000006,0.2620937500000002,3.73,2.9682114132516277,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,100,-0.2,-0.05,2660.0,496.09,-0.2913,9.31,133.0,68.67649999999998,0.2146140624999999,3.5435,3.124433066580661,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,100,-0.2,-0.1,2520.0,469.98,-0.3286,8.82,126.0,53.483,0.167134375,3.357,3.298012681390697,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,100,-0.2,-0.15,2380.0,443.87,-0.3659,8.33,119.0,38.289499999999975,0.1196546874999999,3.1705,3.492013427354856,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,100,-0.25,0.0,2625.0,489.5625,-0.300625,9.1875,131.25,64.87812500000001,0.202744140625,3.496875,3.1660921741350694,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,100,-0.25,-0.05,2493.75,465.084375,-0.3355937499999999,8.728125,124.6875,50.63421875,0.15823193359375,3.32203125,3.3327286043527047,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,100,-0.25,-0.1,2362.5,440.60625,-0.3705625,8.26875,118.125,36.39031249999999,0.1137197265624999,3.1471875,3.5178801934834105,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,100,-0.25,-0.15,2231.25,416.128125,-0.40553125,7.809375,111.5625,22.14640625000004,0.0692075195312501,2.9723437500000003,3.7248143225118464,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,150,0.0,0.0,3500.0,646.625,-0.07625,18.375,175.0,154.63125000000002,0.48322265625,4.61875,2.397061666344481,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,150,0.0,-0.05,3325.0,614.29375,-0.1224374999999999,17.45625,166.25,135.89968750000003,0.4246865234375001,4.3878125,2.523222806678401,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,150,0.0,-0.1,3150.0,581.9625,-0.168625,16.5375,157.5,117.16812499999996,0.3661503906249999,4.156874999999999,2.663401851493868,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,150,0.0,-0.15,2975.0,549.63125,-0.2148124999999999,15.61875,148.75,98.43656250000004,0.3076142578125001,3.9259375,2.8200725486405656,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.05,0.0,3325.0,614.29375,-0.1224374999999999,17.45625,166.25,135.89968750000003,0.4246865234375001,4.3878125,2.523222806678401,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,150,-0.05,-0.05,3158.75,583.5790625000001,-0.1663156249999998,16.5834375,157.9375,118.10470312500009,0.3690771972656252,4.168421875000001,2.6560240070298957,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,150,-0.05,-0.1,2992.5,552.864375,-0.2101937499999999,15.710625,149.625,100.30971875,0.31346787109375,3.94903125,2.8035808963093345,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.05,-0.15,2826.25,522.1496874999999,-0.2540718750000001,14.8378125,141.3125,82.51473437499993,0.2578585449218747,3.729640625,2.9684974196216487,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.1,0.0,3150.0,581.9625,-0.168625,16.5375,157.5,117.16812499999996,0.3661503906249999,4.156874999999999,2.663401851493868,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,150,-0.1,-0.05,2992.5,552.864375,-0.2101937499999999,15.710625,149.625,100.30971875,0.31346787109375,3.94903125,2.8035808963093345,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.1,-0.1,2835.0,523.76625,-0.2517625,14.88375,141.75,83.45131250000003,0.2607853515625001,3.7411875,2.959335390548742,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.1,-0.15,2677.5,494.668125,-0.2933312499999999,14.056875,133.875,66.59290625000006,0.2081028320312501,3.53334375,3.133413942933962,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,150,-0.15,0.0,2975.0,549.63125,-0.2148124999999999,15.61875,148.75,98.43656250000004,0.3076142578125001,3.9259375,2.8200725486405656,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.15,-0.05,2826.25,522.1496874999999,-0.2540718750000001,14.8378125,141.3125,82.51473437499993,0.2578585449218747,3.729640625,2.9684974196216487,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.15,-0.1,2677.5,494.668125,-0.2933312499999999,14.056875,133.875,66.59290625000006,0.2081028320312501,3.53334375,3.133413942933962,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,150,-0.15,-0.15,2528.75,467.1865625,-0.332590625,13.2759375,126.4375,50.67107812500001,0.158347119140625,3.337046875,3.317732410165372,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,150,-0.2,0.0,2800.0,517.3,-0.261,14.7,140.0,79.70499999999998,0.2490781249999999,3.695,2.996327082930601,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,150,-0.2,-0.05,2660.0,491.435,-0.29795,13.965,133.0,64.71974999999998,0.2022492187499999,3.51025,3.1540285083480013,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,150,-0.2,-0.1,2520.0,465.57,-0.3349,13.23,126.0,49.734500000000025,0.1554203125,3.3255,3.3292523143673347,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,150,-0.2,-0.15,2380.0,439.705,-0.37185,12.495,119.0,34.74924999999996,0.1085914062499998,3.14075,3.5250906858007074,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,150,-0.25,0.0,2625.0,484.96875,-0.3071874999999999,13.78125,131.25,60.97343749999999,0.1905419921874999,3.4640625,3.196082221792641,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,150,-0.25,-0.05,2493.75,460.7203125,-0.341828125,13.0921875,124.6875,46.92476562499997,0.1466398925781248,3.290859375,3.3642970755712014,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,150,-0.25,-0.1,2362.5,436.471875,-0.37646875,12.403125,118.125,32.876093749999995,0.1027377929687499,3.11765625,3.55120246865849,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,150,-0.25,-0.15,2231.25,412.2234375,-0.411109375,11.7140625,111.5625,18.82742187499997,0.0588356933593749,2.944453125,3.7600967315207545,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,200,0.0,0.0,3500.0,640.5,-0.0849999999999999,24.5,175.0,149.42499999999995,0.4669531249999998,4.575,2.419984387197502,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,200,0.0,-0.05,3325.0,608.475,-0.1307499999999999,23.275,166.25,130.95375,0.40923046875,4.34625,2.547351986523686,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,200,0.0,-0.1,3150.0,576.45,-0.1765,22.05,157.5,112.48250000000009,0.3515078125000002,4.117500000000001,2.688871541330557,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,200,0.0,-0.15,2975.0,544.425,-0.22225,20.825,148.75,94.01124999999996,0.2937851562499999,3.88875,2.847040455526473,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,200,-0.05,0.0,3325.0,608.475,-0.1307499999999999,23.275,166.25,130.95375,0.40923046875,4.34625,2.547351986523686,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,200,-0.05,-0.05,3158.75,578.05125,-0.1742125,22.11125,157.9375,113.40606249999996,0.3543939453124999,4.1289375,2.681423143709144,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,200,-0.05,-0.1,2992.5,547.6275,-0.2176749999999999,20.9475,149.625,95.85837500000002,0.299557421875,3.911625,2.830391096137429,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,200,-0.05,-0.15,2826.25,517.2037499999999,-0.2611375000000001,19.78375,141.3125,78.31068749999991,0.2447208984374997,3.694312499999999,2.996884690027867,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,200,-0.1,0.0,3150.0,576.45,-0.1765,22.05,157.5,112.48250000000009,0.3515078125000002,4.117500000000001,2.688871541330557,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,200,-0.1,-0.05,2992.5,547.6275,-0.2176749999999999,20.9475,149.625,95.85837500000002,0.299557421875,3.911625,2.830391096137429,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,200,-0.1,-0.1,2835.0,518.805,-0.25885,19.845,141.75,79.23424999999997,0.2476070312499999,3.70575,2.987635045922842,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,200,-0.1,-0.15,2677.5,489.9825,-0.300025,18.7425,133.875,62.61012500000004,0.1956566406250001,3.4998750000000003,3.163378283918303,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.15,0.0,2975.0,544.425,-0.22225,20.825,148.75,94.01124999999996,0.2937851562499999,3.88875,2.847040455526473,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,200,-0.15,-0.05,2826.25,517.2037499999999,-0.2611375000000001,19.78375,141.3125,78.31068749999991,0.2447208984374997,3.694312499999999,2.996884690027867,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,200,-0.15,-0.1,2677.5,489.9825,-0.300025,18.7425,133.875,62.61012500000004,0.1956566406250001,3.4998750000000003,3.163378283918303,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.15,-0.15,2528.75,462.76125,-0.3389125,17.70125,126.4375,46.90956249999999,0.1465923828124999,3.3054375,3.3494593594429096,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.2,0.0,2800.0,512.4,-0.268,19.6,140.0,75.53999999999996,0.2360624999999999,3.66,3.024980483996877,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.2,-0.05,2660.0,486.78,-0.3046000000000001,18.62,133.0,60.76299999999998,0.1898843749999999,3.477,3.184189983154608,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.2,-0.1,2520.0,461.16,-0.3411999999999999,17.64,126.0,45.98599999999999,0.1437062499999999,3.294,3.361089426663197,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.2,-0.15,2380.0,435.54,-0.3778,16.66,119.0,31.208999999999943,0.0975281249999998,3.111,3.5588005694080915,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,200,-0.25,0.0,2625.0,480.375,-0.31375,18.375,131.25,57.06875000000002,0.17833984375,3.43125,3.226645849596669,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.25,-0.05,2493.75,456.35625,-0.3480625,17.45625,124.6875,43.21531249999998,0.1350478515624999,3.2596875,3.3964693153649157,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,200,-0.25,-0.1,2362.5,432.3375,-0.382375,16.5375,118.125,29.361875,0.091755859375,3.088125,3.5851620551074106,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,200,-0.25,-0.15,2231.25,408.31875,-0.4166875,15.61875,111.5625,15.508437500000014,0.0484638671875,2.9165625,3.796053940701964,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
